init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type	volume	cost	travel_time	generalized cost
10826	601	100000	0.5	0	0.15	4	25	0	3	1236.47	0.125	0	0.5
10826	8945	3780	0.09	0.135	0.15	4	36	0	1	3401.580929	0.17077948	0.14827948	0.23827948
10826	8948	1098	0.4	0.686	0.15	4	35	0	1	664.8676771	0.799833972	0.699833972	1.099833972
10826	10825	810	1.1	1.65	0.15	4	40	0	1	1218.132493	3.190940339	2.915940339	4.015940339
10826	12393	3780	0.3	0.45	0.15	4	36	0	1	3037.155624	0.553132269	0.478132269	0.778132269
10827	602	100000	0.5	0	0.15	4	25	0	3	2637.94	0.125	0	0.5
10827	4468	1360	0.79	1.354	0.15	4	34	0	1	2162.84304	2.850635059	2.653135059	3.443135059
10827	8956	1800	0.75	1.286	0.15	4	34	0	1	2411.758049	2.095194684	1.907694684	2.657694684
10827	12400	1580	0.08	0.137	0.15	4	32	0	1	1837.187705	0.194566229	0.174566229	0.254566229
10827	12401	1440	0.59	1.011	0.15	4	32	0	1	2131.274736	1.886196345	1.738696345	2.328696345
10828	603	100000	0.5	0	0.15	4	25	0	3	359.37	0.125	0	0.5
10828	4529	405	0.56	1.344	0.15	4	25	0	1	135.22	1.486505152	1.346505152	1.906505152
10828	12364	1440	0.53	0.909	0.15	4	32	0	1	2161.302143	1.733437885	1.600937885	2.130937885
10828	12407	1440	0.29	0.497	0.15	4	32	0	1	2206.463766	0.980446115	0.907946115	1.197946115
10829	604	100000	0.51	0	0.15	4	25	0	3	784.99	0.1275	0	0.51
10829	5745	729	0.45	1.08	0.15	4	25	0	1	725.4284793	1.351348569	1.238848569	1.688848569
10829	12369	729	0.06	0.144	0.15	4	25	0	1	1539.3018	0.58837697	0.57337697	0.63337697
10829	12408	450	0.5	1.2	0.15	4	22	0	1	712.6806052	2.457406127	2.332406127	2.832406127
10830	605	100000	0.46	0	0.15	4	25	0	3	527.22	0.115	0	0.46
10830	2694	2160	0.63	0.945	0.15	4	36	0	1	1927.094845	1.192309116	1.034809116	1.664809116
10830	10824	1620	0.7	1.05	0.15	4	38	0	1	1261.343536	1.282883401	1.107883401	1.807883401
10830	10831	1440	0.83	1.423	0.15	4	34	0	1	1674.505932	2.020794968	1.813294968	2.643294968
10830	10836	810	1.75	2.333	0.15	4	43	0	1	893.1087126	3.287729429	2.850229429	4.600229429
10831	606	100000	0.5	0	0.15	4	25	0	3	1284.62	0.125	0	0.5
10831	10825	810	0.98	1.68	0.15	4	32	0	1	509.4109991	1.964421554	1.719421554	2.699421554
10831	10830	1440	0.83	1.423	0.15	4	34	0	1	2081.187316	2.561802722	2.354302722	3.184302722
10831	10837	2520	0.64	1.28	0.15	4	28	0	1	435.7045572	1.44017158	1.28017158	1.92017158
10831	12392	1440	1.02	1.749	0.15	4	34	0	1	1827.655399	2.684782455	2.429782455	3.449782455
10832	607	100000	0.5	0	0.15	4	25	0	3	875.14	0.125	0	0.5
10832	8951	2520	0.42	0.84	0.15	4	28	0	1	2170.394022	1.014330243	0.909330243	1.329330243
10832	12395	340	0.5	1.2	0.15	4	25	0	1	382.9148588	1.6145781	1.4895781	1.9895781
10832	12397	1440	0.25	0.5	0.15	4	28	0	1	1694.81219	0.7064122	0.6439122	0.8939122
10833	608	100000	0.5	0	0.15	4	25	0	3	1814.12	0.125	0	0.5
10833	4468	1360	0.11	0.22	0.15	4	28	0	1	2346.538431	0.539961695	0.512461695	0.622461695
10833	12395	2280	0.29	0.58	0.15	4	28	0	1	386.1514614	0.652571583	0.580071583	0.870071583
10833	12397	1360	0.38	0.76	0.15	4	28	0	1	2045.793844	1.438709401	1.343709401	1.723709401
10834	609	100000	0.5	0	0.15	4	25	0	3	822.8	0.125	0	0.5
10834	10835	1980	1.12	2.24	0.15	4	29	0	1	1178.464185	2.56216422	2.28216422	3.40216422
10834	12401	1400	0.52	1.04	0.15	4	28	0	1	1833.283334	1.628702194	1.498702194	2.018702194
10834	12406	1440	0.63	1.08	0.15	4	32	0	1	2526.367585	2.772297941	2.614797941	3.244797941
10834	12776	1620	0.23	0.394	0.15	4	32	0	1	2292.456598	0.688491031	0.630991031	0.860991031
10835	610	100000	0.5	0	0.15	4	25	0	3	1148.39	0.125	0	0.5
10835	6130	729	0.49	1.176	0.15	4	25	0	1	653.8969973	1.412689413	1.290189413	1.780189413
10835	10834	1440	1.12	2.24	0.15	4	29	0	1	1881.826588	3.499958559	3.219958559	4.339958559
10835	12408	450	0.87	2.088	0.15	4	23	0	1	447.49	2.611770408	2.394270408	3.264270408
10835	12410	810	0.17	0.408	0.15	4	22	0	1	969.2063001	0.575951616	0.533451616	0.703451616
10836	611	100000	0.47	0	0.15	4	25	0	3	2422.79	0.1175	0	0.47
10836	10830	720	1.75	2.333	0.15	4	43	0	1	845.0380092	3.434519735	2.997019735	4.747019735
10836	10842	2160	0.87	1.305	0.15	4	38	0	1	2825.559244	2.095697697	1.878197697	2.748197697
10836	12146	1740	0.14	0.21	0.15	4	36	0	1	3553.212629	0.792770133	0.757770133	0.897770133
10837	612	100000	0.5	0	0.15	4	25	0	3	851.38	0.125	0	0.5
10837	9212	2520	0.49	0.98	0.15	4	28	0	1	800.1211996	1.103993958	0.981493958	1.471493958
10837	9213	810	0.25	0.6	0.15	4	22	0	1	0	0.6625	0.6	0.85
10837	10831	1440	0.64	1.28	0.15	4	28	0	1	1134.37262	1.513939107	1.353939107	1.993939107
10838	613	100000	0.5	0	0.15	4	25	0	3	1777.48	0.125	0	0.5
10838	9215	3780	0.5	0.857	0.15	4	32	0	1	3132.144903	1.04259995	0.91759995	1.41759995
10838	9216	3780	0.62	0.93	0.15	4	36	0	1	3467.17564	1.183743923	1.028743923	1.648743923
10838	10844	2160	0.71	1.42	0.15	4	29	0	1	2083.01227	1.781717936	1.604217936	2.314217936
10838	12450	2160	1	1.5	0.15	4	38	0	1	2703.912643	2.302507451	2.052507451	3.052507451
10839	614	100000	0.5	0	0.15	4	25	0	3	3898.17	0.125	0	0.5
10839	4455	770	1	2	0.15	4	27	0	1	536.19	2.320539633	2.070539633	3.070539633
10839	12450	2160	0.62	0.93	0.15	4	36	0	1	3508.487186	2.056043716	1.901043716	2.521043716
10839	12454	2160	0.64	0.96	0.15	4	36	0	1	2343.469953	1.319519361	1.159519361	1.799519361
10840	615	100000	0.51	0	0.15	4	25	0	3	734	0.1275	0	0.51
10840	2435	1620	0.5	0.857	0.15	4	32	0	1	1497.398688	1.075834343	0.950834343	1.450834343
10840	12402	1620	0.44	0.754	0.15	4	32	0	1	1878.909306	1.068656629	0.958656629	1.398656629
10840	12455	2160	0.52	0.891	0.15	4	32	0	1	3110.628916	1.595839732	1.465839732	1.985839732
10841	616	100000	0.51	0	0.15	4	25	0	3	896.54	0.1275	0	0.51
10841	4460	2100	0.5	0.857	0.15	4	32	0	1	1399.991091	1.007391946	0.882391946	1.382391946
10841	8531	2160	0.5	0.857	0.15	4	32	0	1	2028.333598	1.081957323	0.956957323	1.456957323
10841	12404	720	1.27	2.177	0.15	4	34	0	1	1012.266009	3.770346182	3.452846182	4.722846182
10841	12455	2160	0.57	0.855	0.15	4	36	0	1	3447.115648	1.829389772	1.686889772	2.256889772
10842	617	100000	0.46	0	0.15	4	25	0	3	1107.34	0.115	0	0.46
10842	9212	2520	0.52	1.04	0.15	4	28	0	1	1063.149262	1.174941962	1.044941962	1.564941962
10842	9216	3780	0.38	0.57	0.15	4	36	0	1	3171.802305	0.70738609	0.61238609	0.99238609
10842	10836	2430	0.87	1.305	0.15	4	38	0	1	3550.508068	2.414651668	2.197151668	3.067151668
10842	10843	1620	0.36	0.72	0.15	4	28	0	1	832.6645572	0.81753779	0.72753779	1.08753779
10843	618	100000	0.51	0	0.15	4	25	0	3	808.06	0.1275	0	0.51
10843	10842	1440	0.36	0.72	0.15	4	28	0	1	2156.338108	1.353051752	1.263051752	1.623051752
10843	10844	1440	1.07	1.834	0.15	4	34	0	1	1674.111605	2.604048811	2.336548811	3.406548811
10843	12146	900	1.01	1.515	0.15	4	38	0	1	1171.439709	2.419749297	2.167249297	3.177249297
10844	619	100000	0.5	0	0.15	4	25	0	3	1295.07	0.125	0	0.5
10844	10838	2160	0.71	1.42	0.15	4	29	0	1	2699.209868	2.116911081	1.939411081	2.649411081
10844	10843	1620	1.07	1.834	0.15	4	34	0	1	1974.702136	2.708847036	2.441347036	3.511347036
10844	10845	1440	1.05	2.1	0.15	4	29	0	1	1484.8704	2.718635105	2.456135105	3.506135105
10844	10849	1440	0.59	1.18	0.15	4	28	0	1	2031.898201	2.029167048	1.881667048	2.471667048
10845	620	100000	0.51	0	0.15	4	25	0	3	1307.73	0.1275	0	0.51
10845	10844	1440	1.05	2.1	0.15	4	29	0	1	2032.23191	3.612050035	3.349550035	4.399550035
10845	12450	720	0.9	1.543	0.15	4	32	0	1	1217.938839	3.663086856	3.438086856	4.338086856
10845	12452	1980	0.46	0.92	0.15	4	28	0	1	2025.86293	1.186237175	1.071237175	1.531237175
10845	12453	729	0.57	1.368	0.15	4	25	0	1	657.5671395	1.646339993	1.503839993	2.073839993
10846	621	100000	0.51	0	0.15	4	25	0	3	433.66	0.1275	0	0.51
10846	4450	405	0.25	0.6	0.15	4	22	0	1	533.2903061	0.933068463	0.870568463	1.120568463
10846	12454	648	1.02	2.04	0.15	4	27	0	1	1026.102981	4.218911985	3.963911985	4.983911985
10846	12457	1920	0.27	0.648	0.15	4	24	0	1	719.997409	0.71742214	0.64992214	0.91992214
10846	12460	405	0.22	0.528	0.15	4	22	0	1	584.9258208	0.927594436	0.872594436	1.092594436
10847	622	100000	0.5	0	0.15	4	25	0	3	632.66	0.125	0	0.5
10847	4458	396	0.25	0.6	0.15	4	22	0	1	722.1379472	1.657773485	1.595273485	1.845273485
10847	4459	440	0.63	1.512	0.15	4	25	0	1	625.3846554	2.595095487	2.437595487	3.067595487
10847	6257	440	0.42	1.008	0.15	4	25	0	1	588.6491987	1.597358933	1.492358933	1.912358933
10847	12465	711	0.25	0.6	0.15	4	22	0	1	603.3072367	0.709157154	0.646657154	0.896657154
10848	623	100000	0.49	0	0.15	4	25	0	3	637.49	0.1225	0	0.49
10848	2890	1620	0.45	0.9	0.15	4	28	0	1	1382.056709	1.08401171	0.97151171	1.42151171
10848	8551	1720	0.8	1.371	0.15	4	34	0	1	1801.042506	1.81823547	1.61823547	2.41823547
10848	10849	1360	1.03	1.766	0.15	4	34	0	1	1611.563052	2.545794595	2.288294595	3.318294595
10849	624	100000	0.51	0	0.15	4	25	0	3	1067.24	0.1275	0	0.51
10849	8958	1440	0.37	0.74	0.15	4	28	0	1	1998.841849	1.244584941	1.152084941	1.522084941
10849	8961	2060	0.62	1.24	0.15	4	28	0	1	225.3812822	1.395026651	1.240026651	1.860026651
10849	10844	1440	0.59	1.18	0.15	4	28	0	1	2676.974821	3.441477903	3.293977903	3.883977903
10849	10848	1540	1.03	1.766	0.15	4	34	0	1	1784.182532	2.500761286	2.243261286	3.273261286
10850	625	100000	0.51	0	0.15	4	25	0	3	1314.16	0.1275	0	0.51
10850	4451	1620	0.5	1	0.15	4	28	0	1	1003.802587	1.147111818	1.022111818	1.522111818
10850	12452	1980	0.43	0.86	0.15	4	28	0	1	2401.613501	1.246716716	1.139216716	1.569216716
10850	12498	1440	1.01	1.731	0.15	4	34	0	1	1733.450917	2.52873604	2.27623604	3.28623604
10850	12502	1620	0.18	0.36	0.15	4	28	0	1	2147.165563	0.571646361	0.526646361	0.706646361
10851	626	100000	0.51	0	0.15	4	25	0	3	1071.55	0.1275	0	0.51
10851	4448	405	0.37	0.888	0.15	4	25	0	1	525.2165253	1.357236467	1.264736467	1.634736467
10851	4452	486	0.15	0.36	0.15	4	25	0	1	600.5837074	0.523433963	0.485933963	0.635933963
10851	4454	770	0.3	0.72	0.15	4	25	0	1	838.1081497	0.946586704	0.871586704	1.171586704
10852	627	100000	0.51	0	0.15	4	25	0	3	528.44	0.1275	0	0.51
10852	8877	1620	0.5	0.857	0.15	4	32	0	1	1246.565392	1.027068415	0.902068415	1.402068415
10852	12459	1920	0.47	1.128	0.15	4	24	0	1	2098.568465	1.486983807	1.369483807	1.839483807
10852	12512	1880	0.25	0.6	0.15	4	24	0	1	1591.094438	0.708673728	0.646173728	0.896173728
10852	12519	1400	0.25	0.429	0.15	4	32	0	1	1774.054618	0.657422145	0.594922145	0.844922145
10853	628	100000	0.51	0	0.15	4	25	0	3	1473.74	0.1275	0	0.51
10853	12461	405	0.58	1.392	0.15	4	25	0	1	585.3958773	2.448400032	2.303400032	2.883400032
10853	12466	729	0.06	0.144	0.15	4	25	0	1	977.1370584	0.228721316	0.213721316	0.273721316
10853	12521	396	0.34	0.816	0.15	4	22	0	1	654.5882554	1.814847041	1.729847041	2.069847041
10854	629	100000	0.48	0	0.15	4	25	0	3	362.03	0.12	0	0.48
10854	2890	1620	0.4	0.8	0.15	4	28	0	1	1528.618096	0.995129929	0.895129929	1.295129929
10854	3916	1260	1.46	2.503	0.15	4	34	0	1	797.2225933	2.928171151	2.563171151	4.023171151
10854	8558	1980	0.25	0.375	0.15	4	36	0	1	1809.217135	0.4767125	0.4142125	0.6642125
10854	8957	810	0.88	1.509	0.15	4	32	0	1	1077.99933	2.43909162	2.21909162	3.09909162
10855	630	100000	0.51	0	0.15	4	25	0	3	1747.46	0.1275	0	0.51
10855	1988	1800	0.53	0.909	0.15	4	32	0	1	1969.875956	1.237078288	1.104578288	1.634578288
10855	8563	1800	0.75	1.286	0.15	4	34	0	1	2447.800287	2.133199466	1.945699466	2.695699466
10855	10856	1400	1.01	1.731	0.15	4	34	0	1	1535.046616	2.358786083	2.106286083	3.116286083
10855	10860	2160	0.5	0.857	0.15	4	32	0	1	994.9658801	0.987787484	0.862787484	1.362787484
10856	631	100000	0.5	0	0.15	4	25	0	3	2110.53	0.125	0	0.5
10856	8566	1800	0.36	0.617	0.15	4	32	0	1	2829.501334	1.27210092	1.18210092	1.54210092
10856	8966	3240	0.21	0.36	0.15	4	32	0	1	1133.085417	0.413307726	0.360807726	0.570807726
10856	10855	1400	1.01	1.731	0.15	4	34	0	1	1701.987235	2.550654494	2.298154494	3.308154494
10856	10861	1920	0.5	0.857	0.15	4	32	0	1	2029.533935	1.142491647	1.017491647	1.517491647
10857	632	100000	0.5	0	0.15	4	25	0	3	978.21	0.125	0	0.5
10857	1987	1400	1.01	2.02	0.15	4	29	0	1	1082.332868	2.380736533	2.128236533	3.138236533
10857	4516	2060	0.21	0.36	0.15	4	32	0	1	1780.944406	0.442666598	0.390166598	0.600166598
10857	8590	1740	0.41	0.82	0.15	4	28	0	1	2328.770186	1.317152309	1.214652309	1.624652309
10857	12508	648	0.5	1	0.15	4	29	0	1	881.7978217	1.639360159	1.514360159	2.014360159
10858	633	100000	0.5	0	0.15	4	25	0	3	2482.91	0.125	0	0.5
10858	8597	1720	0.44	1.056	0.15	4	24	0	1	719.9253408	1.170861734	1.060861734	1.500861734
10858	8971	2160	0.26	0.446	0.15	4	32	0	1	924.8496435	0.513248514	0.448248514	0.708248514
10858	12508	648	0.5	1	0.15	4	29	0	1	1021.877145	2.05265391	1.92765391	2.42765391
10859	634	100000	0.5	0	0.15	4	25	0	3	1569.48	0.125	0	0.5
10859	6779	430	0.54	1.296	0.15	4	25	0	1	523.8860637	1.859321447	1.724321447	2.264321447
10859	8607	486	0.16	0.384	0.15	4	25	0	1	981.7437299	1.383113384	1.343113384	1.503113384
10859	12100	711	0.26	0.624	0.15	4	22	0	1	964.9551908	1.006560175	0.941560175	1.201560175
10859	12522	430	0.26	0.624	0.15	4	25	0	1	604.28	1.054052148	0.989052148	1.249052148
10860	635	100000	0.48	0	0.15	4	25	0	3	57.01	0.12	0	0.48
10860	10855	1440	0.5	0.857	0.15	4	32	0	1	1964.333606	1.427126141	1.302126141	1.802126141
10860	10861	430	1	2	0.15	4	27	0	1	286.5349337	2.309150408	2.059150408	3.059150408
10860	10867	1440	0.52	0.891	0.15	4	32	0	1	1154.681832	1.076254586	0.946254586	1.466254586
10861	636	100000	0.5	0	0.15	4	25	0	3	751.01	0.125	0	0.5
10861	8965	770	0.2	0.48	0.15	4	25	0	1	222.8891442	0.530505505	0.480505505	0.680505505
10861	10856	1400	0.5	0.857	0.15	4	32	0	1	2096.990372	1.629061685	1.504061685	2.004061685
10861	10860	430	1	2	0.15	4	27	0	1	359.1198518	2.395950331	2.145950331	3.145950331
10861	12548	1400	0.51	0.874	0.15	4	32	0	1	1803.657982	1.362666368	1.235166368	1.745166368
10862	637	100000	0.5	0	0.15	4	25	0	3	1648.33	0.125	0	0.5
10862	1987	1440	0.21	0.315	0.15	4	36	0	1	1944.862902	0.524720008	0.472220008	0.682220008
10862	4515	770	0.5	1.2	0.15	4	25	0	1	47.76909313	1.325002666	1.200002666	1.700002666
10862	10113	2160	0.45	0.675	0.15	4	38	0	1	2256.567714	0.908107276	0.795607276	1.245607276
10863	638	100000	0.51	0	0.15	4	25	0	3	1509.96	0.1275	0	0.51
10863	1987	1440	0.53	0.795	0.15	4	36	0	1	2240.170518	1.62594583	1.49344583	2.02344583
10863	2437	2160	0.49	0.98	0.15	4	28	0	1	1856.689012	1.182752579	1.060252579	1.550252579
10863	10869	729	0.48	0.96	0.15	4	29	0	1	534.5560233	1.12163181	1.00163181	1.48163181
10863	12508	1360	1	1.714	0.15	4	34	0	1	1323.216987	2.19439376	1.94439376	2.94439376
10864	639	100000	0.5	0	0.15	4	25	0	3	700.87	0.125	0	0.5
10864	1993	1440	0.51	0.765	0.15	4	40	0	1	1789.136588	1.165949236	1.038449236	1.548449236
10864	2437	2160	0.5	0.857	0.15	4	32	0	1	2211.630615	1.123288706	0.998288706	1.498288706
10864	10865	2100	0.5	0.857	0.15	4	32	0	1	1780.350449	1.048407464	0.923407464	1.423407464
10864	12517	1440	1.02	1.53	0.15	4	40	0	1	2338.635189	3.381550434	3.126550434	4.146550434
10865	640	100000	0.51	0	0.15	4	25	0	3	644.96	0.1275	0	0.51
10865	7035	1440	1.01	1.731	0.15	4	35	0	1	1290.478162	2.150971534	1.898471534	2.908471534
10865	10864	2100	0.5	0.857	0.15	4	32	0	1	2584.427978	1.27688497	1.15188497	1.65188497
10865	10871	1360	0.47	0.94	0.15	4	28	0	1	1215.692341	1.147523978	1.030023978	1.500023978
10865	12524	1360	1.07	2.14	0.15	4	30	0	1	1596.459726	3.017010606	2.749510606	3.819510606
10866	641	100000	0.49	0	0.15	4	25	0	3	459.87	0.1225	0	0.49
10866	10867	1440	1	1.5	0.15	4	38	0	1	1732.15754	2.221066374	1.971066374	2.971066374
10866	10874	2160	1	1.333	0.15	4	42	0	1	1151.638295	1.599157375	1.349157375	2.349157375
10866	11110	1400	1.39	1.853	0.15	4	44	0	1	2012.691017	3.387806837	3.040306837	4.430306837
10866	12576	720	0.9	1.35	0.15	4	36	0	1	794.7609428	1.875636085	1.650636085	2.550636085
10867	642	100000	0.51	0	0.15	4	25	0	3	409.29	0.1275	0	0.51
10867	8575	1800	0.82	1.093	0.15	4	42	0	1	2047.785824	1.572637306	1.367637306	2.187637306
10867	10860	2160	0.52	0.891	0.15	4	32	0	1	2028.524641	1.124962116	0.994962116	1.514962116
10867	10866	1440	1	1.5	0.15	4	38	0	1	1169.438157	1.847868198	1.597868198	2.597868198
10867	12548	1440	1.04	1.56	0.15	4	38	0	1	1814.605364	2.410057929	2.150057929	3.190057929
10868	643	100000	0.5	0	0.15	4	25	0	3	471.15	0.125	0	0.5
10868	2747	1920	0.66	1.131	0.15	4	32	0	1	1241.562164	1.32566353	1.16066353	1.82066353
10868	8972	1620	0.5	1	0.15	4	28	0	1	1592.173941	1.264956556	1.139956556	1.639956556
10868	10874	2160	0.36	0.54	0.15	4	38	0	1	1994.216084	0.688851681	0.598851681	0.958851681
10868	12548	1440	1.05	1.575	0.15	4	38	0	1	2241.14212	3.223615564	2.961115564	4.011115564
10869	644	100000	0.51	0	0.15	4	25	0	3	463.65	0.1275	0	0.51
10869	1990	1030	0.47	0.806	0.15	4	33	0	1	550.8570425	0.933390837	0.815890837	1.285890837
10869	10863	648	0.48	0.96	0.15	4	29	0	1	1046.68	2.060207839	1.940207839	2.420207839
10869	12550	1400	0.53	1.06	0.15	4	28	0	1	739.1159661	1.204851944	1.072351944	1.602351944
10870	645	100000	0.5	0	0.15	4	25	0	3	262.31	0.125	0	0.5
10870	1993	450	0.5	1.2	0.15	4	25	0	1	160.0290585	1.327878842	1.202878842	1.702878842
10870	2437	450	0.53	1.272	0.15	4	22	0	1	228.2319104	1.417125069	1.284625069	1.814625069
10871	646	100000	0.5	0	0.15	4	25	0	3	1624.58	0.125	0	0.5
10871	1993	1360	0.5	0.857	0.15	4	32	0	1	1265.09676	1.078252368	0.953252368	1.453252368
10871	4446	1440	0.51	1.02	0.15	4	28	0	1	1196.19656	1.220353708	1.092853708	1.602853708
10871	7036	1360	1.02	1.749	0.15	4	34	0	1	1259.769352	2.197147722	1.942147722	2.962147722
10871	10865	1360	0.47	0.94	0.15	4	28	0	1	1724.120181	1.4216947	1.3041947	1.7741947
10872	647	100000	0.48	0	0.15	4	25	0	3	16.55	0.12	0	0.48
10872	8587	1800	0.04	0.069	0.15	4	32	0	1	2060.262984	0.096764008	0.086764008	0.126764008
10872	11122	1440	0.42	0.72	0.15	4	32	0	1	2373.737807	1.622452409	1.517452409	1.937452409
10873	648	100000	0.5	0	0.15	4	25	0	3	65.28	0.125	0	0.5
10873	12576	1360	0.47	0.94	0.15	4	28	0	1	1813.10032	1.50290062	1.38540062	1.85540062
10873	12580	1880	0.51	1.02	0.15	4	28	0	1	1319.037906	1.184575681	1.057075681	1.567075681
10873	12981	1080	1.04	1.56	0.15	4	36	0	1	155.11	1.820099559	1.560099559	2.600099559
10874	649	100000	0.51	0	0.15	4	25	0	3	756.17	0.1275	0	0.51
10874	10866	1440	1	1.333	0.15	4	42	0	1	2038.867468	2.386576866	2.136576866	3.136576866
10874	10868	1440	0.36	0.54	0.15	4	38	0	1	1564.646072	0.742901447	0.652901447	1.012901447
10874	12580	430	1.13	2.712	0.15	4	23	0	1	71.96404068	2.994819131	2.712319131	3.842319131
10875	650	100000	0.5	0	0.15	4	25	0	3	666.07	0.125	0	0.5
10875	8975	990	0.5	1	0.15	4	28	0	1	491.4675094	1.134110238	1.009110238	1.509110238
10875	12550	1360	0.4	0.686	0.15	4	32	0	1	2063.539295	1.33139445	1.23139445	1.63139445
10875	12551	1400	0.77	1.32	0.15	4	34	0	1	1279.567125	1.650667323	1.458167323	2.228167323
10876	651	100000	0.5	0	0.15	4	25	0	3	393.71	0.125	0	0.5
10876	9209	810	0.25	0.6	0.15	4	25	0	1	0	0.6625	0.6	0.85
10876	10877	450	0.42	1.008	0.15	4	25	0	1	513.4045056	1.369177179	1.264177179	1.684177179
10876	12551	1440	0.5	0.75	0.15	4	40	0	1	2098.834135	1.382709195	1.257709195	1.757709195
10876	12587	1440	0.91	1.56	0.15	4	35	0	1	1810.448214	2.372169334	2.144669334	3.054669334
10877	652	100000	0.5	0	0.15	4	25	0	3	439.39	0.125	0	0.5
10877	4442	770	0.06	0.144	0.15	4	25	0	1	406.9796976	0.160685706	0.145685706	0.205685706
10877	4444	810	0.07	0.21	0.15	4	20	0	1	510.0711604	0.232453288	0.214953288	0.284953288
10877	4446	1360	0.54	1.296	0.15	4	25	0	1	729.9627192	1.447134048	1.312134048	1.852134048
10877	10876	450	0.42	1.008	0.15	4	25	0	1	542.2475082	1.431780682	1.326780682	1.746780682
10878	653	100000	0.5	0	0.15	4	25	0	3	581.9	0.125	0	0.5
10878	10890	720	1.01	1.731	0.15	4	32	0	1	72.25	1.983526328	1.731026328	2.741026328
10878	11128	1360	0.51	1.224	0.15	4	24	0	1	1660.972067	1.759975825	1.632475825	2.142475825
10878	12577	1440	1	1.714	0.15	4	34	0	1	1300.352303	2.134960678	1.884960678	2.884960678
10879	654	100000	0.5	0	0.15	4	25	0	3	579.64	0.125	0	0.5
10879	10885	720	1	1.5	0.15	4	36	0	1	309.41	1.757673437	1.507673437	2.507673437
10879	12577	1440	0.5	0.857	0.15	4	32	0	1	1299.314446	1.067207766	0.942207766	1.442207766
10879	12582	1440	0.5	0.857	0.15	4	32	0	1	1491.403807	1.129911895	1.004911895	1.504911895
10879	12981	1080	1.04	1.56	0.15	4	36	0	1	339.9650383	1.822297512	1.562297512	2.602297512
10880	655	100000	0.51	0	0.15	4	25	0	3	1471.69	0.1275	0	0.51
10880	2160	1440	0.51	0.874	0.15	4	32	0	1	1480.457966	1.147966076	1.020466076	1.530466076
10880	2567	1620	0.63	1.26	0.15	4	28	0	1	1459.370886	1.541969934	1.384469934	2.014469934
10880	10886	1440	0.82	1.406	0.15	4	34	0	1	906.3351312	1.644096485	1.439096485	2.259096485
10880	12582	1440	0.52	0.891	0.15	4	32	0	1	1265.00974	1.100596592	0.970596592	1.490596592
10881	656	100000	0.51	0	0.15	4	25	0	3	849.94	0.1275	0	0.51
10881	2128	1880	0.38	0.76	0.15	4	28	0	1	1080.743183	0.867449832	0.772449832	1.152449832
10881	2161	1540	0.46	0.92	0.15	4	28	0	1	1535.333877	1.171335054	1.056335054	1.516335054
10881	9207	711	0.42	1.008	0.15	4	25	0	1	0	1.113	1.008	1.428
10881	9211	711	0.24	0.576	0.15	4	25	0	1	942.0537124	0.902279664	0.842279664	1.082279664
10882	657	100000	0.51	0	0.15	4	25	0	3	785.01	0.1275	0	0.51
10882	2127	990	0.67	1.34	0.15	4	29	0	1	823.0775082	1.603532496	1.436032496	2.106032496
10882	4518	810	0.16	0.32	0.15	4	29	0	1	412.9977098	0.363244081	0.323244081	0.483244081
10882	12587	1440	0.09	0.135	0.15	4	36	0	1	2394.193047	0.312243252	0.289743252	0.379743252
10882	12589	1440	0.61	0.915	0.15	4	36	0	1	1548.151193	1.250864759	1.098364759	1.708364759
10883	658	100000	0.49	0	0.15	4	25	0	3	508.7	0.1225	0	0.49
10883	2568	1400	0.15	0.225	0.15	4	36	0	1	1682.761546	0.332945288	0.295445288	0.445445288
10883	2569	1620	0.21	0.315	0.15	4	36	0	1	1185.809594	0.381064431	0.328564431	0.538564431
10883	7482	1540	0.42	0.63	0.15	4	36	0	1	1140.391077	0.76341608	0.65841608	1.07841608
10883	7581	1440	0.95	1.267	0.15	4	42	0	1	1645.754748	1.828748797	1.591248797	2.541248797
10884	659	100000	0.5	0	0.15	4	25	0	3	257.04	0.125	0	0.5
10884	10885	1440	0.49	0.735	0.15	4	36	0	1	1581.837665	1.01803742	0.89553742	1.38553742
10884	10890	1440	1	1.5	0.15	4	38	0	1	1784.914319	2.281131482	2.031131482	3.031131482
10884	10891	810	0.74	1.11	0.15	4	40	0	1	554.2665632	1.331504708	1.146504708	1.886504708
10884	12577	720	1.01	1.515	0.15	4	40	0	1	672.6925975	1.940657178	1.688157178	2.698157178
10885	660	100000	0.5	0	0.15	4	25	0	3	497.41	0.125	0	0.5
